index,area,length,thickness,slant,width,height
0,37.8125,33.78122292025695,1.2051240187157675,0.1044433859231783,14.104154647712836,18.913079082131773
1,50.0,40.920310216782966,1.3531149121296495,-0.09788969152527531,16.16232547640867,18.83624429038918
2,20.9375,18.69238815542512,1.2197334251832097,0.2912981830651643,3.0534306393919053,18.812395147512976
3,64.3125,40.60229073212243,1.6859277549595537,0.016607333311655523,13.42545275213249,17.44024397592146
4,30.4375,29.238329701443504,1.2372373736631954,-0.23039751440578576,15.193656573719158,17.196490894039734
5,27.125,19.338834764831848,1.5048468693513193,0.3072453775315583,3.2260765896840873,17.670854028574585
6,44.1875,40.023863607376235,1.2775539754172782,-0.11027915101934556,15.927052243079036,18.15815515308347
7,27.3125,23.306349186104043,1.3544077226193314,-0.4493092447767749,9.378086414590424,16.053252770264375
8,44.25,35.07411613907041,1.4495567091428263,0.2686197329397711,15.421755459688697,17.04823222757151
9,61.0625,43.87005768508879,1.5431745838992774,0.30679550106575787,14.079252715180413,17.719692280659288
10,44.75,43.37741699796952,1.1341584136810334,0.11284150975979437,15.356461316827975,18.81179880479858
11,65.3125,54.18071785686862,1.3439814762325961,-0.015975191345536193,15.613101970609186,18.765012417286044
12,27.9375,31.78122292025696,0.9737940009056725,0.03779549795415716,11.506699227778231,18.089482251011383
13,44.9375,34.28122292025696,1.436618839723428,0.04552937001418574,14.024483969073323,17.94945831579753
14,23.8125,18.260407640085656,1.3926519658764107,0.025695119014267204,3.3911458822325713,17.645068862778317
15,24.6875,30.427669529663678,0.9036336221206396,-0.2429464522884184,16.519126106721245,19.802340230062274
16,17.75,16.02817459305202,1.1342893349399228,-0.1459065497817085,13.29718384852018,18.63165552684543
17,42.125,32.57411613907041,1.403259331398988,-0.05805146359088201,14.8711415428319,18.56834987468057
18,58.875,47.84493141924171,1.4143726293342342,-0.5330074967864563,14.582741404356442,17.794430246436377
19,19.625,21.44238815542512,1.1045485985576435,-0.06686236851234785,11.531904219657306,17.266022564620698
20,37.8125,24.99568901432422,1.6122367198227427,0.30584992918084913,10.345848502178647,17.157615944375145
21,24.0625,28.927669529663685,0.9696661767471219,-0.20058688372181788,10.443154955676867,18.617429979941594
22,46.0,45.809397513308966,1.1497847397119014,-0.2163785606396334,14.48255534333233,18.366435522309015
23,46.25,37.79898987322333,1.3279589442142097,0.23869618748017252,12.114919021174842,19.272701433119074
24,6.375,2.414213562373095,0.9179169744310517,-0.38984635245300653,13.031624751432917,17.882199488491047
25,73.6875,35.96320343559642,2.132142029584689,0.18182053954752578,16.16434453519851,16.298628705499112
26,23.75,25.5992424049175,1.0256156664520202,-0.2038773589438266,14.183920042828683,19.649304779668356
27,25.375,27.40990257669732,1.1434382399096343,-0.2346936409474916,13.778433582534433,16.303342386159017
28,40.6875,25.581475451951132,1.6944405224575827,0.18792668742913515,11.9633747616651,18.153408849546825
29,21.3125,16.449747468305834,1.4095390457769525,-0.1395859125363603,3.2478762570589392,18.196067767762255
30,47.1875,32.548989873223334,1.5161511117885356,-0.03380554215327763,11.070872342442106,18.394864339253402
31,25.125,19.760407640085656,1.4243716764092431,-0.1713917286194183,3.2082993474665837,18.751476070450583
32,41.625,35.81675682618969,1.3318532252411854,-0.3166444742087646,10.295239969192275,19.050047376221617
33,24.6875,23.47792206135786,1.0945876806099992,0.3189457944212219,16.321365949749847,13.562218494623654
34,35.625,21.5992424049175,1.6233112546426869,0.5341270450696611,8.84601212582468,18.147788686993124
35,30.875,25.495689014324228,1.284768289178306,0.30886138351658704,15.505065378876921,18.66378354978355
36,45.25,39.29898987322332,1.3278930919049128,-0.2714413334825659,16.101731941177224,18.52887437414406
37,25.5,18.967514421272202,1.4969107692617232,-0.06914057939410771,3.174329614742893,17.893917506105005
38,23.25,24.72792206135786,1.0361904937079438,0.06492046470245406,14.43569431296436,19.17554786027483
39,31.0,16.656854249492383,1.8185943818460737,0.11843171112602384,3.788278387287276,17.296550752786196
40,14.8125,15.735281374238573,1.0556660128446995,0.03355847044710598,3.0189816781925813,18.68891533741214
41,29.4375,26.28858223313767,1.3166075208287573,-0.14286125347890957,11.396544405113076,18.173868904187614
42,37.3125,29.40990257669732,1.5548831146302335,-0.017013320843703755,11.584995505834083,17.36314146631776
43,21.5,18.00304832720494,1.2754068683512565,0.5138783409595942,16.56104763493176,15.863388685544074
44,30.75,21.745689014324228,1.4144526167794866,-0.11212792422871307,8.11685900323659,18.634527046123395
45,30.25,34.25609665440987,1.028834365424911,0.06512881038583745,10.948855919226716,18.712206173179055
46,24.75,18.23528137423857,1.4173168055605845,-0.3561352409819287,3.2747187663287693,17.363662083388956
47,11.25,14.606601717798213,0.9833976043590038,0.09637002015823738,13.352614938983358,19.514487199502028
48,50.8125,29.331475451951132,1.8516719918509235,-0.19219996057076802,12.884924459755776,15.883962013902607
49,23.8125,21.106601717798217,1.264382720188189,-0.28108943939764824,13.794678478250814,16.378750018603352
50,25.8125,27.470562748477146,1.046365875289607,0.12553775517869434,9.918633286187944,18.41876061118931
