index,area,length,thickness,slant,width,height
0,94.6875,35.78122292025695,2.6323858758688194,-0.1556271824408316,15.834725456544255,21.22584768187144
1,146.6875,48.29163056034261,3.175763067855131,-0.3587332151594993,19.15670437140004,20.439403552821805
2,58.875,20.48528137423857,2.83011239823534,0.2798735500746579,6.000306516248006,19.199773856320704
3,184.0,42.24873734152916,4.255305662899747,-0.018661195806929636,14.727620824474446,19.920863834126756
4,96.3125,42.03122292025695,2.317485181521213,-0.2518654143330414,15.607613481578595,20.25857965954821
5,84.0625,22.356601717798217,3.562021521079233,0.27577010746361436,7.112964011925042,20.684251289546268
6,109.6875,42.83452377915606,2.5611040892328893,-0.07009112591951451,16.161930985240865,20.501236384157096
7,111.25,40.791630560342604,2.917647292452324,-0.5670915902907255,11.032454803527543,20.71573078168932
8,151.5,31.78858223313767,3.4999177253868115,0.15521744765285447,17.770927021873927,18.612475033967392
9,141.0,55.17335854398788,3.150411099505428,0.30497624929083905,15.89633429447775,19.031021914468383
10,144.5625,54.54163056034261,2.7621036302659077,0.010620997551204377,16.38564532648574,19.552625684935204
11,132.4375,56.8449314192417,2.4209254183838653,0.024768900427443112,17.6860862568367,19.180739534274764
12,116.6875,41.79898987322333,2.8720356333365733,0.23232704851143313,13.528023119190944,19.815070721626185
13,146.0,50.16295090390225,3.039967732534576,0.17121082744175228,16.194227363119122,19.294442297981945
14,97.125,21.467514421272202,4.418316803810584,0.03951352308776457,7.9459470296202,19.023466187472714
15,106.5625,50.791630560342604,2.2191114964137797,-0.17970128794545767,16.221630257147826,20.019249477233217
16,104.5625,43.877416997969505,2.5202948857747463,-0.07620103377603589,13.793317212405043,19.476486398334977
17,114.375,38.273863607376235,3.281231012711938,-0.010162689745534345,16.590143658128326,20.0632597305053
18,165.5,55.655591591021526,3.116410837223001,-0.5799876739943055,18.109875650827686,18.405783593797942
19,81.1875,34.25304832720493,2.5119877715971515,0.12207945571092955,12.275742757760385,18.05658258693818
20,151.9375,36.09188309203678,4.566131847304573,0.2884144764526318,11.577940196311703,20.803775672177668
21,113.75,42.71320343559643,2.829555642660494,-0.1832710709536923,11.151463665194969,21.185111083231305
22,116.375,50.19848480983497,2.528103253213096,-0.22759034174151924,14.817568727554924,18.78172125234854
23,105.1875,42.359650045003136,2.3317891031624605,0.37273337714368693,12.282128293705512,21.580268929353092
24,66.4375,40.47056274847712,2.053359024285488,-0.36707761327264415,13.007303145057307,18.476269242656876
25,244.9375,41.420310216782966,5.671101129421708,0.3257035373070972,20.233545987524028,18.644201419715344
26,81.9375,36.45279579551077,2.4087918347627384,-0.2577271864961043,14.598893034410612,19.577357649499596
27,108.3125,39.38477631085022,3.088100986532773,-0.18886360065299287,14.568040791729914,18.1991736197048
28,163.375,48.79163056034261,3.576079849096011,0.07095344288665362,14.46037887758309,19.308231900189192
29,77.9375,21.424621202458745,3.0690266582951846,-0.1689358412543051,6.37162928023883,21.597345399070804
30,125.875,34.44543648263006,3.5785300063095025,-0.1196720519222683,13.346205381423104,19.19724695374976
31,65.25,19.467514421272202,3.04206957275276,-0.16892248322906409,6.046804112913426,19.84550535846058
32,129.75,40.023863607376235,3.3318521640343692,-0.2637295628390969,11.610525507155508,19.81875991892928
33,122.25,44.756096654409866,2.777595956601737,0.4893695461797128,18.358556640280657,14.953510299222796
34,131.875,34.79898987322332,3.6907145301049167,0.35307603705875484,15.664391003580866,21.265861256564406
35,136.8125,49.88782463805516,2.86565943672657,0.31821065768786233,17.600810522083783,19.385521531193284
36,112.375,42.56675682618969,2.6150698143703033,-0.3733414493858983,17.66001198810987,19.67859705090504
37,83.0,21.321067811865476,3.9067851211960076,-0.06846505978014603,7.2378522548786535,19.026584733415675
38,91.4375,44.29163056034261,2.2063314788470514,0.08166957077075283,15.24739708789207,19.624676801326377
39,115.1875,21.3817279836453,4.888688888885382,0.08872431240253359,8.437477551836029,20.65613413601481
40,44.3125,18.88908729652601,1.9499965412679456,-0.005099890267650231,5.273906202924605,20.865799291768134
41,85.75,33.78122292025696,2.4354878055398768,-0.2178109091387266,13.316317939545016,18.64940194608596
42,123.5625,38.056349186104036,3.671621880370063,-0.0406335092768494,13.284187352645297,18.67388983596032
43,79.125,36.4025432638166,2.5366079018245022,0.41390732709551536,17.61449629672409,16.10513540152409
44,97.8125,29.220562748477136,3.1996495931095725,-0.16826448089604373,10.202818428243656,19.667691036705136
45,96.3125,48.10229073212243,2.1605939677653248,0.08579810729561717,11.610683729433275,20.79834552552815
46,114.8125,21.313708498984766,5.292359126755863,-0.30253462250087776,8.744662159454053,19.035470620483967
