index,area,length,thickness,slant,width,height
0,140.25,38.720562748477136,3.7435611224797913,0.04786854298748455,16.17054136938914,21.054492968385752
1,226.5625,45.316756826189696,5.0607980733484785,-0.2049691580493945,19.366539323358943,21.733225869596577
2,71.1875,24.624368670764582,3.0589635402800908,0.2883783861799818,4.892744377131621,20.761220332121084
3,269.1875,44.04163056034261,6.613075345550932,0.0836900185633489,17.201038627634787,21.45945590944439
4,133.1875,40.4883297014435,3.489211334162928,-0.11314108185151238,16.00831115849438,19.506611762651314
5,110.3125,18.778174593052025,5.148614869387263,0.2836198966344426,6.554338247057331,21.097135893989982
6,162.75,39.04898987322333,4.199136916330305,-0.06446115811616736,17.900753247402513,20.323595331385036
7,146.25,44.26650429449552,3.9859999592924145,-0.5120699860138604,12.444219021506242,20.229964690421987
8,250.0625,31.89213562373094,5.928232982641652,0.2567419323819888,19.692538972211707,20.79177667472688
9,227.75,40.32716446627534,6.24426878008626,0.2749629857664198,17.166334770085847,20.88395271331431
10,217.25,56.24873734152915,4.23057331688422,0.12252696965546622,17.537610981628305,21.095190486241545
11,221.1875,62.3982322781408,4.3038127104626955,-0.04666349895671695,17.678057115278214,20.735109884486697
12,165.1875,44.506096654409866,4.230530844750916,0.0755841183458477,13.812824046898466,20.73197773379838
13,233.125,49.66295090390226,4.9753306586746575,0.04388817177417261,16.785441105779626,21.326688634190262
14,134.9375,18.86396103067893,6.163025523749523,0.046632502104275955,7.481484630720427,21.9629754920933
15,163.25,50.559397513308966,3.2593937210834825,-0.1522501919500093,17.411290939819022,21.347189672652352
16,174.1875,45.48097038856278,4.135050320198017,-0.0755966072822531,15.415034863432373,21.12476267207532
17,180.1875,35.36700935788386,5.0647415777440505,-0.10820739434976082,17.744441816108765,21.628567477678995
18,274.25,59.86269837220807,5.3955656026978405,-0.4775500170909157,17.86947484464459,20.45891999449237
19,114.4375,31.942388155425114,3.530775748400963,-0.007162419056810487,12.882425520060506,19.41310805141245
20,206.1875,22.667261889578036,7.486950900801631,0.27540253138618853,14.51778037804785,21.267584768962887
21,162.4375,40.69543648263006,4.364289709106847,-0.12893529662097752,12.821864190083383,21.051605312433033
22,181.3125,47.45584412271569,4.146081006177381,-0.25184314722332046,16.508630154739443,20.491218009257892
23,164.8125,44.377416997969505,3.87455927646577,0.3120548775235858,13.86072600059796,21.20558101489399
24,89.4375,40.11700935788386,2.455328206555757,-0.31099758933517985,13.514254384871485,19.252196553016113
25,394.25,44.68807716974933,9.164130419401811,0.2012258626078651,21.76002557901859,22.01763973635802
26,110.3125,35.24568901432423,3.2669357861198893,-0.24721889460690316,15.990405229369472,20.506039863973015
27,162.0625,38.11700935788385,4.358565281689805,-0.06415265312476248,15.433024571585378,20.082997891030335
28,265.875,44.94543648263006,6.057747489892884,0.074243306788487,15.855949587556045,21.92577743469115
29,109.25,20.967514421272202,4.83972610111746,-0.14262893464533077,6.373029938851975,21.675045179510825
30,191.5625,31.798989873223334,5.595242574977851,-0.02640572006782722,14.238559960468976,21.477594032904257
31,85.6875,21.278174593052025,3.8842680976821287,-0.17038378624778258,5.406780028340432,21.145591514444135
32,181.75,43.39518395093587,4.452078179622546,-0.24025667105372772,13.276436770142487,21.55342617724773
33,182.5,40.556349186104036,4.410925661800554,0.20993634336440709,19.016947112590838,16.58135658634707
34,196.25,36.773863607376235,5.313766987578733,0.26789683893546684,16.911210642418474,21.78482509862005
35,212.25,50.55203820042826,4.286422591113263,0.18932400126472756,18.38855688031444,20.984126781406314
36,166.8125,45.58452377915606,3.9758318923556213,-0.20686531196244257,18.08795803168149,20.8959160181645
37,110.1875,19.656854249492383,5.298404185486635,-0.07620062223127232,6.344646989218269,21.530659739088776
38,136.5625,41.10965004500314,3.347892908388059,0.014062756815411413,16.448589757551336,20.670104716906152
39,154.6875,20.260407640085656,6.6586391780282455,0.10037414799862146,8.485936265746476,22.242760807223604
40,59.5,20.30330085889911,2.941874191115087,0.03289455176874285,4.601292681423024,20.444680643340448
41,134.0,34.57411613907041,4.026741475108787,-0.06018736205096737,14.217493495813784,20.55209901555031
42,187.0,39.3241161390704,5.195470720019779,-0.06975686646491053,14.775286733385837,21.179865492205792
43,111.875,33.57411613907041,3.450035417355975,0.3874546382205739,19.210578306501066,17.402751755761418
44,151.8125,29.17766952966369,4.969133288569899,-0.12950970525837263,11.470212620334216,21.579181281039496
45,144.0,48.973611075682065,3.218048998767236,0.17227422794016817,12.3041259326189,20.31710225161934
46,161.1875,18.48528137423857,7.036851459571532,-0.32765613237451585,8.455660626404955,22.491365739036702
47,132.625,49.387824638055164,3.071674890270185,-0.010330878050397431,14.785526150967407,21.077092206316692
48,302.125,31.14213562373095,8.553791381525675,-0.05325412101885746,17.859745507782,22.490562456165918
49,171.875,39.83147545195112,4.517152001337479,-0.26081475545202865,16.944316288755495,19.812009138693796
50,148.8125,33.73832970144351,4.165734689530345,0.13218821597707417,12.273209007973161,20.89108053798249
51,277.9375,53.96625176280134,5.764580165348703,-0.32436213249739143,18.245946749838897,19.165760593783165
52,160.8125,47.023863607376235,3.429474610688835,0.31444648436786093,15.19424802048772,19.43078456554425
53,143.6875,51.16295090390225,2.964622783683275,-0.18564177428058146,15.182996401794714,21.20674040445647
54,246.25,59.65559159102153,4.573641412523969,-0.3150213624508598,21.638050638047147,20.24760746142322
55,218.4375,48.480970388562795,4.963122296540178,0.09111465983639018,13.946690517516881,21.320206517994205
56,212.8125,45.35965004500314,5.165553906130997,-0.13967487708032125,18.50602839367392,20.88485211355437
57,72.375,20.36396103067893,3.3212706618246917,0.2285153795911551,5.129961455347585,20.63247370589611
58,183.75,46.92031021678295,4.408245755097414,-0.03750075442848141,15.831678339544288,20.36091666017525
59,95.75,34.09188309203678,2.9204311472575295,0.46894833206174774,13.056406660238112,19.583067827648748
60,205.875,33.47792206135786,6.03337949563815,-0.45323681352457035,18.363879737854866,21.583458823529728
61,237.375,48.72361107568205,5.51708366805248,0.44925921382132655,17.157885533537964,17.93767291337187
