index,area,length,thickness,slant,width,height
0,104.25,32.556349186104036,3.129986939445382,0.057760214359256185,15.40974307055991,20.27391000244559
1,153.5,42.46320343559642,3.6131979942566814,-0.18372302802170393,18.073117379060815,20.579820436140437
2,48.875,21.338834764831848,2.349898251663047,0.2897509483843678,4.066538691782803,19.814834688605583
3,207.875,47.22361107568207,4.937952474575854,0.08483378398470283,15.915976440904677,20.186687521403673
4,93.0,41.73832970144349,2.4600099372752795,-0.13517266737874561,15.249799818154239,18.697390174329037
5,73.5,20.674621202458752,3.4586760079268855,0.293144537609099,5.270648242581066,19.65231575080906
6,119.1875,41.75609665440987,3.0602821052924107,-0.07752196913006638,17.058672242335064,19.483403083959647
7,113.125,37.35229073212243,3.3717964223564265,-0.5229778998652682,11.550020940167157,19.234873848063643
8,180.375,27.020815280171306,4.8508640930674645,0.2689870696350918,18.40234562635013,19.45812366810744
9,163.4375,41.14518395093588,4.170039549039001,0.2877855370594675,15.857689784652877,19.582950085273936
10,166.1875,55.5416305603426,3.2535182476717988,0.12305277314946676,16.931898276183478,20.399682708480498
11,162.3125,57.24137802864843,3.036657628107985,-0.04379125788847469,16.928017365118656,19.921884695781753
12,127.1875,41.65254326381659,3.4125561901269066,0.07451991897152363,13.014302992487512,19.906294948840895
13,159.4375,49.248737341529164,3.4323571958733137,0.040691295817606624,15.633494611716422,20.156468846748293
14,97.125,21.44238815542512,4.433859989419246,0.04159639571902986,6.137669844049411,20.74201909389543
15,109.4375,52.76650429449551,2.226274873439082,-0.1756571854198828,16.7298210278271,20.446497039640324
16,129.875,45.170310216782966,3.0774547282726274,-0.09310816902248031,14.68246468841297,20.318400464002394
17,120.625,31.970562748477136,3.6054579042169044,-0.1088285027994885,16.510029403029403,20.52445819747367
18,186.8125,55.637824638055164,3.5786550707745177,-0.4967663051165071,16.378007257193143,19.27309966837232
19,78.8125,38.556349186104036,2.307255024802219,-0.014801287837010383,12.149113875977122,18.751643167285806
20,156.625,23.935028842544405,5.629906887663176,0.2750460784031983,13.25566910340364,19.88637844415866
21,124.1875,41.71320343559642,3.271211351275382,-0.1427614029499253,12.005883969823001,20.28055967579336
22,136.8125,48.01650429449552,3.090120552679232,-0.25082377529345556,15.76581950707926,19.599583942187323
23,121.3125,44.109650045003136,2.908707936516268,0.29838658548645075,13.117406163460611,20.527320768523055
24,69.9375,43.988329701443504,1.9091662577597743,-0.3211162347632028,13.152222067124859,19.011053822537157
25,299.375,51.11269837220806,6.325157832468928,0.22287292827445093,19.96233024277379,20.230690052049212
26,76.75,35.935028842544405,2.297362444710943,-0.24157976442134677,15.24827904309296,20.035738665343306
27,121.9375,40.824116139070405,3.258405675973335,-0.08531926082230466,14.707196782576002,19.11545744150202
28,198.5625,46.85965004500315,4.519986687676015,0.08644912907644446,14.614341929987228,20.703573066898116
29,70.5625,21.19238815542512,3.346323842915129,-0.14557333927445087,5.224357842888558,20.389553780531067
30,129.9375,33.67031021678297,3.7594239381070893,-0.03643114253575299,12.913218911834132,20.250701032716922
31,62.625,19.053300858899107,3.13423510712738,-0.17187557732714348,4.662176904176906,20.205676272863773
32,139.1875,42.291630560342604,3.5174079951469217,-0.2522114180238042,12.52990613155129,20.890168173467274
33,137.0,44.2383297014435,3.234512434164138,0.22315013144642365,18.19940792830807,15.686081488895393
34,135.4375,33.96320343559641,3.900950134019737,0.29843840443723724,15.524902496357369,20.517980032614176
35,157.625,51.36269837220807,3.2341790173510936,0.21058100311848837,17.591919915268853,20.249851199954076
36,125.0,44.71320343559642,3.1234624626228586,-0.21381440022900172,17.3756173974553,20.10620159453303
37,74.125,19.363961030678933,3.82407100825656,-0.07768820514780005,5.215331107076729,20.131117518945583
38,93.9375,42.87741699796951,2.2519601108257326,0.02480325106713832,15.537790006259996,19.828655792015674
39,104.5,17.785533905932738,5.190284817004435,0.10712648053680898,6.735423506534881,20.483624076927665
40,37.5,18.53553390593274,2.0431530052440965,0.03503686611592193,3.975622503783823,19.650099991750476
41,96.875,36.40990257669732,2.8511895233389035,-0.06987813795732516,13.258055988821734,19.735809358370293
42,127.375,35.99568901432421,3.7879746713380644,-0.07271784815143044,13.612408555610099,19.69194589260819
43,76.1875,33.51345596729059,2.3751766772669582,0.4206364612232401,18.200352288389983,16.80062932978735
44,100.25,30.884776310850228,3.3487400335186255,-0.1338996888135969,10.165361646040292,20.404012698277434
45,99.1875,47.170310216782966,2.2737016195245734,0.1518959972246816,11.64695882897742,19.69940518154859
46,109.0625,21.31370849898476,4.821542277541522,-0.33917014553739794,6.610627144072463,20.768794192486155
47,86.5,50.49137802864844,1.978479793493968,0.016034343207950528,14.0474878778723,20.229443644235662
48,220.75,45.33452377915605,5.768888034833166,-0.07677813511654506,16.27014823591073,20.689166505384694
49,130.625,41.78858223313767,3.49039122125229,-0.2701656762068262,16.24583331155135,18.90779094476659
50,110.1875,35.69543648263006,3.115808284725334,0.12542462553751244,11.518807290040444,20.091968266619105
51,195.4375,50.609650045003136,4.074408976850149,-0.3389312406483832,16.8424354308055,18.104095448360837
52,113.3125,47.42031021678295,2.4886885108805092,0.27893110773753815,14.431764545533898,18.641622514751724
53,93.75,51.24873734152915,1.9932696384893556,-0.22425648294412953,14.527660690253033,20.355743007917926
54,189.25,61.526911934581165,3.4056007270726574,-0.32744374890203043,20.908045437062018,19.36640185304077
55,150.0,45.85965004500315,3.48841574981592,0.09386395799177397,12.946981187510127,20.146318707601637
